,code,industry title,keyword
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Body stockings, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Bra-slips, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ",Brassieres cut and sewn from purchased fabric (except apparel contractors)
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Bridal dresses or gowns, custom made"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Bridal dresses or gowns, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Briefs, underwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Buntings, infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Caftans, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Camisoles, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Capes (except fur, waterproof), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Chemises, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Clothing, water resistant, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Clothing, water-repellent, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Coats (except fur, leather, waterproof), women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Coats, nontailored service apparel (e.g., laboratory, medical, mechanics'), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Coats, tailored (except fur, leather), women's and girls', cut and sewn from purchased fabric"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Collar and cuff sets, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Corselets, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Corsets and allied garments (except surgical), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Coveralls, work, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Culottes, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Custom tailors, women's and girls' dresses cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Diaper covers, infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Dickeys, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Down-filled clothing, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Drawers, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Dresses, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Dressing gowns, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Dungarees, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Dusters (i.e., apparel), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Ensemble dresses, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Feather-filled clothing, jackets, and vests, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Firefighters' dress uniforms, women's, cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Flannel shirts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Foundation garments, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ",Garter belts cut and sewn from purchased fabric (except apparel contractors)
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Garters, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Girdles, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Gowns, formal, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Gowns, wedding, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Hospital service apparel, washable, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Housecoats, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Housedresses, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Industrial garments, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ",Infants' apparel cut and sewn from purchased fabric (except apparel contractors)
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ",Infants' water resistant outerwear cut and sewn from purchased fabric (except apparel contractors)
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jackets (except fur, leather, sheep-lined), women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jackets, service apparel (e.g., laboratory, medical), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jackets, ski, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jean-cut casual slacks, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jeans, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jerseys, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jogging suits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Jumpsuits, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Knickers, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Laboratory coats, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Leggings, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Leotards, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Lingerie, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Lounging robes and dressing gowns, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Mackinaws, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Maternity bras and corsets, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Medical service apparel, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Melton jackets, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Middies, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Military dress uniforms, tailored, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Negligees, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Nightgowns, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Nightshirts, women's, girls', and infants', cut and sewn from purchased fabric (except contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Nightwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Overcoats, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Pajamas, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Panties, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Pants outfits, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Pants, athletic, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Pants, sweat, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Pants, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Pantsuits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Panty girdles, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Paper dresses, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Playsuits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Police dress uniforms, women's, cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Polo shirts, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Professional service apparel, washable, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Raincoats, water resistant, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Raincoats, water-repellent, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Riding clothes, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Robes, lounging, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Rompers, infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Service apparel, washable, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Shirts, outerwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Shirts, underwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Shorts, outerwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Ski pants, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Ski suits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Skirts, tennis, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Skirts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Slacks, jean-cut casual, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Slacks, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Slips, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Snowsuits, women's, girls, and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sports clothing (except team uniforms), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Suits (e.g., jogging, snowsuit, warmup), women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Suits, tailored, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sunsuits, infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sweat pants, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sweat suits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sweater jackets, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sweater vests, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sweaters, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Sweatshirts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Swimsuits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Tank tops, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Teddies, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Tennis shirts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Tennis skirts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Training pants (i.e., underwear), infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","T-shirts, outerwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","T-shirts, underwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Underwear shirts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Underwear shorts, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Underwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Uniform shirts (except team athletic), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Uniforms (except team athletic), nontailored, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Uniforms, dress, tailored (e.g., fire fighter, military, police), women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Union suits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Vests, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Warmup suits, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Washable service apparel, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Water resistant jackets and windbreakers, not tailored, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Water resistant outerwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Water resistant overcoats, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Water-repellent outerwear, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Water-repellent overcoats, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Wedding dresses, women's and girls', cut and sewn from purchased fabric (except apparel contractors)"
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ","Windbreakers, women's, girls', and infants', cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Apparel, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Athletic uniforms, team, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,Band uniforms cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Baseball uniforms cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Basketball uniforms cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Burial garments cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,"Capes, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Capes, waterproof (e.g., plastics, rubber, similar materials), cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Caps and gowns, academic, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Caps, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Caps, leather (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,Clerical vestments cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,"Clothing, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Clothing, leather or sheep-lined (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Clothing, waterproof, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coat linings, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coats (including tailored), leather or sheep-lined (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coats, artificial leather, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coats, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coats, leather (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coats, waterproof (e.g., plastics, rubberized fabric, similar materials), cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Coats, waterproof (e.g., plastics, rubberized fabric, similar materials), rubberizing fabric and manufacturing coats"
,315280,Other Cut and Sew Apparel Manufacturing ,"Costumes (e.g., lodge, masquerade, theatrical) cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,Fur accessories and trimmings (except apparel contractors) manufacturing
,315280,Other Cut and Sew Apparel Manufacturing ,"Fur apparel (e.g., capes, coats, hats, jackets, neckpieces) (except apparel contractors) manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,Fur clothing (except apparel contractors) manufacturing
,315280,Other Cut and Sew Apparel Manufacturing ,Fur plates and trimmings (except apparel contractors) manufacturing
,315280,Other Cut and Sew Apparel Manufacturing ,"Garments, leather or sheep-lined (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,Glazing furs
,315280,Other Cut and Sew Apparel Manufacturing ,"Glove linings, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Gowns (e.g., academic, choir, clerical) cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Gowns, hospital, surgical and patient, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,Graduation caps and gowns cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,"Hats, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Hats, leather (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Jackets, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Jackets, leather (except welders') or sheep-lined (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Leather apparel (e.g., capes, coats, hats, jackets) (except apparel contractors) manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,Leather clothing (except apparel contractors) manufacturing
,315280,Other Cut and Sew Apparel Manufacturing ,"Neckpieces, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Pants, leather (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Pants, rubber and rubberized fabric, made in the same establishment as the basic material"
,315280,Other Cut and Sew Apparel Manufacturing ,"Pants, vulcanized rubber, manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Pants, waterproof outerwear, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,Plastics gowns cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Plastics rainwear cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Pointing furs
,315280,Other Cut and Sew Apparel Manufacturing ,Ponchos and similar waterproof raincoats cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,Prayer shawls cut and sewn from purchased fabric (except apparel contractors)
,315280,Other Cut and Sew Apparel Manufacturing ,"Raincoats, rubber or rubberized fabric, manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Raincoats, waterproof, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,"Sport coats, fur (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Sport coats, leather (including artificial and tailored) (except apparel contractors), manufacturing"
,315280,Other Cut and Sew Apparel Manufacturing ,"Sports clothing, team uniforms, cut and sewn from purchased fabric (except apparel contractors)"
,315280,Other Cut and Sew Apparel Manufacturing ,Sweat bands cut and sewn from purchased fabric (except apparel contractors)
